"Indicators","BNC","BPH","BUH","CAPITALBK","SOGEBK","UNIBNK","SOGEBL","CBNA","TOTAL","Parts1_fr","Parts2_fr","Parts1_en","Parts2_en","Date","SCOTIA","BICH","SOCABK","PROMOBK","SOCABL","BHD..","BHD"
"FONDS_PROPRES_capital_verse",1500000,165000,448115.5,270000,1325000,3236406.3,150000,103837,7292731.8,"Fonds propres","Fonds propres","Equity","Equity","2015-12-01",94373,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves",275455.2,29974.5,12538.6,233271,1530866.7,442597.6,238317.6,67474,2877681.2,"Fonds propres","Fonds propres","Equity","Equity","2015-12-01",47186,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves_(prov._pour_pertes_sur_prets)",120283.4,0,48132.7,0,0,0,0,0,195201.1,"Fonds propres","Fonds propres","Equity","Equity","2015-12-01",26785,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_surplus_d'apport",0,14325,109435.6,1384,98479.4,0,0,0,223624,"Fonds propres","Fonds propres","Equity","Equity","2015-12-01",0,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_bnr",1848135.2,-153404.3,-68463.6,844735,1708597.8,3408910.3,218909.5,306941,8256818.9,"Fonds propres","Fonds propres","Equity","Equity","2015-12-01",142458,NA,NA,NA,NA,NA,NA
"HORS-BILAN_effets_a_l'encaissement",0,0,0,0,169562.4,382.3,0,0,169944.7,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2015-12-01",0,NA,NA,NA,NA,NA,NA
"HORS-BILAN_credit_documentaire",170091,0,0,0,926658.7,833375.8,0,0,2016699.5,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2015-12-01",86574,NA,NA,NA,NA,NA,NA
"HORS-BILAN_autres",2027935.2,225929.7,85438.1,287957,4473024.6,1536729.1,834976.5,5629937,16130761.2,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2015-12-01",1028834,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut",10473727.6,1334225.6,4296730.1,5847336,20288915.4,23530497.1,3897485.1,1074653,72974027.9,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2015-12-01",2230458,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_provisions_pour_creances_douteuses",421672.6,489309.1,78974.6,52840,958542.7,248513.1,86579.2,0,2434823.3,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2015-12-01",98392,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_de_credit_improductif",890287.5,581163.9,155370.4,96200,1161317,173831.4,357094.6,0,3527945.8,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2015-12-01",112681,NA,NA,NA,NA,NA,NA
"DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis",17206902.7,1726277.1,4415884.4,8873853,32258160.3,43949874,4321513.3,2697593,118337492.8,"Dépôts en USD convertis en HTG","Dépôts en USD convertis en HTG","Deposit in US converted in HTG","Deposit in US converted in HTG","2015-12-01",2887435,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_encaisse",6031592,92345.03558,404103.28130177,478085,1914250.94595,1855172.51203321,27924.89082,108064,10911537.665685,"Actif","Actif liquide","Asset","Liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_la_brh",17079352,1019060.2563,6399986.2109613,7175600,26655426.42502,39338803.0184008,1185825.98683,4836788,103690841.897512,"Actif","Actif liquide","Asset","Liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_l'etranger",1439604,48075.65661,991143.99919192,1712761,1597882.68691,4313974.12091837,4767.53806,510160,10618369.0016903,"Actif","Actif liquide","Asset","Liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_dans_les_banques_locales",0,0,13467.02246931,1568,5423.0689,0,1068974.16112,0,1089432.25248931,"Actif","Actif liquide","Asset","Liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_autres_liquidites",205674,25056.50408,7246.8632381,209268,147784.59048,877155.936259165,8624.68286,73807,1554617.57691727,"Actif","Actif liquide","Asset","Liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_b.r.h.",11671000,762000,2e+05,180000,9e+05,0,0,99933,13812933,"Actif","Actif illiquide","Asset","Non-liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_du_tresor_/_m.e.f.",1400000,108318.71657,0,0,0,305097.36554,0,0,1813416.08211,"Actif","Actif illiquide","Asset","Non-liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_placements",9028673,24514.18696,286084.83625786,1185677,15169895.79981,32146298.4998383,149574.57472,0,57990717.8975861,"Actif","Actif illiquide","Asset","Non-liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_portefeuille_net",15990462,688939.39549,9763236.13750105,8397578,25514227.91365,31420085.99562,4086954.18618,433070,96294553.6284411,"Actif","Actif illiquide","Asset","Non-liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_immobilisations",1863582.034723,312830.51628,603581.17661,785860,2717076.62654,2346596.05626,338352.94485,311960,9279839.355263,"Actif","Actif illiquide","Asset","Non-liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_actifs",2092091,217889.88307,195589.74182714,611805,3388669.38446,7367730.99939031,182859.00086,32866,14089501.0096074,"Actif","Actif illiquide","Asset","Non-liquid asset","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_vue",30039589,1156936.73704,4231935,7322635,25320197.2436085,42601970.8175897,1559658.69297,4799671,117032593.491208,"Passif","Dépôt","Liability","Deposit","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔT_epargne",15466545,350485.04586,2805135,3922190,21932220.3659623,33690621.9961594,616592.73842,377700,79161490.1464017,"Passif","Dépôt","Liability","Deposit","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_terme",7321687,1372696.57207,6793070.56732914,5824859,14682191.086497,21133025.9366914,1976927.66738,36029,59140486.8299675,"Passif","Dépôt","Liability","Deposit","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_locales",0,0,0,0,0,1908064.00729,0,0,1908064.00729,"Passif","Obligations à vue","Liability","Demand bonds","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_a_l'etranger",0,0,0,0,0,0,0,0,0,"Passif","Obligations à vue","Liability","Demand bonds","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_autres",1700765.046,151541.70262,772252,611930,3901616.05741,5005214.43550374,132122.81706,726496,13001938.0585937,"Passif","Obligations à vue","Liability","Demand bonds","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banques_locales",1862640,99999.99988,2207651.92026,521529,1879155.84435,0,1920697.81573,0,8491674.58022,"Passif","Obligations à terme","Liability","Term bonds","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banque_a_l'etranger",0,0,0,0,2071179.21385,0,0,0,2071179.21385,"Passif","Obligations à terme","Liability","Term bonds","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_autres",3555543,203495.03523,132388.255692235,81788,573356.51248,1293656.0085524,92261.0679799999,63233,5995720.87993464,"Passif","Obligations à terme","Liability","Term bonds","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"AUTRES_PASSIFS_autres_passifs",1025968,8905.17125,412148.54462784,584731,1505978.0704,1455019.00334699,160237.63052,0,5152987.42014483,"Passif","Autres passifs","Liability","Other liabilities","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_capital_verse",3e+06,165000,550000,810000,1500000,6468737.5,250000,103837,12847574.5,"Fonds propres","Fonds propres","Equity","Equity","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves",671982,78594.771,103338.59233,275299,2051364.01531,1209816.82623,250864.7255,59288,4700547.93037,"Fonds propres","Fonds propres","Equity","Equity","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves_(prov._pour_pertes_sur_prets)",194000,0,134089.14046,0,0,0,0,0,328089.14046,"Fonds propres","Fonds propres","Equity","Equity","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_surplus_d'apport",0,14325,411914.92322,1384,371816.94492,0,0,0,799440.86814,"Fonds propres","Fonds propres","Equity","Equity","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_bnr",1963311,-302949.88401,310515.32050475,781857,2221562.08693,5204787.96867,94494.81087,240394,10513972.3029647,"Fonds propres","Fonds propres","Equity","Equity","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"HORS-BILAN_effets_a_l'encaissement",732807,0,0,0,229189.72185,1084.04777059,0,0,963080.76962059,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"HORS-BILAN_credit_documentaire",229025,0,0,0,1171595.58997,1059599.71775494,0,0,2460220.30772494,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"HORS-BILAN_autres",7357670,197867.7882428,1108804.73144379,250807,4240416.83581,1533495.88632875,508046.38917,1609612.25489,16806720.8858853,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut",16416967,1316015.89904,9806079.00957837,8438054,26396742.60609,31595048.97841,4216974.22567,433070,98618951.7187884,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_provisions_pour_creances_douteuses",426505,627076.50355,42842.872077315,40476,882514.69244,174962.98279,130020.03949,0,2324398.09034732,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_de_credit_improductif",1179838,783650.656870255,72360.631139075,56114,1243259,35792.45602,541304.58489,0,3912319.32891933,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis",19698883,1574529.07891,8755298.32888914,12461044,40414755.5568178,67469720.3832405,3306413.26049,3386597,157067240.608347,"Dépôts en USD convertis en HTG","Dépôts en USD convertis en HTG","Deposit in US converted in HTG","Deposit in US converted in HTG","2018-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_encaisse",7720608.266,137227.50087,449110.743461714,506300,2123951.26676,1946365.82748559,42853.75115,79710,13006127.3557273,"Actif","Actif liquide","Asset","Liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_la_brh",21448956.89774,1264344.57729,6149845.50101938,6932391,26657358.09034,32596079.7575055,1210652.68648,2973812,99233440.5103749,"Actif","Actif liquide","Asset","Liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_l'etranger",823674.04171,162257.27963,0,1853105,2689589.52957,5486138.17953604,13970.19207,2341113,13369847.222516,"Actif","Actif liquide","Asset","Liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_dans_les_banques_locales",0,0,143179.453943912,1699,6505.75843,0,1166516.08428,0,1317900.29665391,"Actif","Actif liquide","Asset","Liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_autres_liquidites",231583.06674,34338.01446,739104.678400216,229360,88490.12394,791462.844671439,24422.72448,186914,2325675.45269166,"Actif","Actif liquide","Asset","Liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_b.r.h.",5123000,470000,0,0,225000,0,0,0,5818000,"Actif","Actif illiquide","Asset","Non-liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_du_tresor_/_m.e.f.",1400000,166642.30565,0,0,0,491828.94254,0,0,2058471.24819,"Actif","Actif illiquide","Asset","Non-liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_placements",9609898.61493,26046.82363,372894.224420778,1140489,16146507.07451,30232007.457708,429478.54692,0,57957321.7421188,"Actif","Actif illiquide","Asset","Non-liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_portefeuille_net",13591935.38634,1011120.33883,7876028.32317501,7755127,21208596.01848,26981513.00781,4165633.50705,587187,83177140.581685,"Actif","Actif illiquide","Asset","Non-liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_immobilisations",1782225.16062,311163.51572,520533.68427,586044,2705681.94012,2103157.49154,325468.26604,330528,8664802.05831,"Actif","Actif illiquide","Asset","Non-liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_actifs",1750920.89829,235541.72526,161070.802120292,434443,2479095.80935,2769750.8148342,177706.39054,32526,8041055.44039449,"Actif","Actif illiquide","Asset","Non-liquid asset","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_vue",29579103.69384,1446933.81472,3678497.0402113,6981693,25451485.8286175,33792747.0614802,1738766.54973,4784106,107453332.988599,"Passif","Dépôt","Liability","Deposit","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔT_epargne",14976419.38793,353528.66336,2786704.34375643,4011314,22922651.7113815,31884807.2873433,683801.86462,357214,77976441.2583912,"Passif","Dépôt","Liability","Deposit","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_terme",6544977.90713,1492417.85845,6186574.66633719,5320934,14192708.8028252,18105039.1171214,2460690.31445,37943,54341285.6663138,"Passif","Dépôt","Liability","Deposit","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_locales",0,0,0,0,0,1938329.10639,0,0,1938329.10639,"Passif","Obligations à vue","Liability","Demand bonds","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_a_l'etranger",0,0,0,0,0,0,0,0,0,"Passif","Obligations à vue","Liability","Demand bonds","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_autres",1671396.60114,162043.5774,596730.341796539,494546,1848738.11066,3332548.26956896,108026.49785,944211,9158240.3984155,"Passif","Obligations à vue","Liability","Demand bonds","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banques_locales",1070400,149999.99992,1608257.08345,373385,1213415.66214,0,1716218.9782,0,6131676.72371,"Passif","Obligations à terme","Liability","Term bonds","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banque_a_l'etranger",0,0,0,0,704294.00029,0,0,0,704294.00029,"Passif","Obligations à terme","Liability","Term bonds","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_autres",4106912.4571,208077.05383,71084.451535817,70096,600047.54619,453430.917514034,70336.8830800001,35871,5615856.30924985,"Passif","Obligations à terme","Liability","Term bonds","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"AUTRES_PASSIFS_autres_passifs",854980.41663,2660.74609,261927.41645855,630719,2132398.48467,1299617.53402701,173450.49773,0,5355754.09560556,"Passif","Autres passifs","Liability","Other liabilities","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_capital_verse",3e+06,165000,549088.65917,540000,1330595,3232525,2e+05,103837,9121045.65917,"Fonds propres","Fonds propres","Equity","Equity","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves",490509,64740.496,75378.91922,279662,1874755.0695,2420837.90823,251452.0809,63865,5521200.47385,"Fonds propres","Fonds propres","Equity","Equity","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves_(prov._pour_pertes_sur_prets)",157217.06915,0,93748.95312,0,0,0,0,0,250966.02227,"Fonds propres","Fonds propres","Equity","Equity","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_surplus_d'apport",0,14325,414144.06934,1384,125897.67262,0,0,0,555750.74196,"Fonds propres","Fonds propres","Equity","Equity","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_bnr",1030885.75774,-241045.12843,89631.46642,735225,1933787.7226,6938422.12045,153958.4828,204743,10845608.42158,"Fonds propres","Fonds propres","Equity","Equity","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"HORS-BILAN_effets_a_l'encaissement",0,0,0,0,123167.93713,547.674955049,0,0,123715.612085049,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"HORS-BILAN_credit_documentaire",341213.316,0,0,0,1428369.5702,1571797.17881394,0,0,3341380.06501394,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"HORS-BILAN_autres",2116309.91175,203466.333166015,1559309.54480002,171116,3837584.72665,1579792.66913602,601212.88421,-757562.20683,9311229.86288206,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut",13976793.45937,1565554.78787,7929705.87303171,7800254,22157362.99381,27263068.85924,4281302.14185,587187,85561229.1151717,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_provisions_pour_creances_douteuses",384858.07303,554434.44904,53677.549856704,45127,948766.97533,281555.85143,115668.6348,0,2384088.5334867,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_de_credit_improductif",997082.54785,731679.814694684,50853.362873248,66850,796964,130730.37437,366312.20177,0,3140472.30155793,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis",22387300.41213,1709246.60285,8021696.29990493,12214638,42685352.7479942,57100845.875505,3616014.35316,4153155,151888249.291544,"Dépôts en USD convertis en HTG","Dépôts en USD convertis en HTG","Deposit in US converted in HTG","Deposit in US converted in HTG","2017-03-01",NA,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_encaisse",8471346.496,167605.41936,615842.390907447,468703,3301104.30826,1692600.52288528,39086.87834,39539,14900341.0157527,"Actif","Actif liquide","Asset","Liquid asset","2016-03-01",104513,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_la_brh",15184112.95,1438603.54849,3283036.93074358,5930622,21203432.2451,23058973.7509586,1051091.19193,3623300,77622003.6172222,"Actif","Actif liquide","Asset","Liquid asset","2016-03-01",2848831,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_l'etranger",649343.091,106324.92397,500941.023521424,1604241,1432405.43343,2587737.94613352,10786.65731,674242,8747496.07536494,"Actif","Actif liquide","Asset","Liquid asset","2016-03-01",1181474,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_dans_les_banques_locales",0,0,9597.945774056,22665,3401.35118,383.922415822334,2401295.31609,0,2437343.53545988,"Actif","Actif liquide","Asset","Liquid asset","2016-03-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_autres_liquidites",157542.621,21223.68624,92.17182547,99578,135616.35052,549878.431547166,24409.83524,99258,1140863.09637264,"Actif","Actif liquide","Asset","Liquid asset","2016-03-01",53264,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_b.r.h.",6222000,4e+05,0,371932,450000,0,0,299376,7743308,"Actif","Actif illiquide","Asset","Non-liquid asset","2016-03-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_du_tresor_/_m.e.f.",0,224965.89473,0,0,0,674393.85287,0,0,899359.7476,"Actif","Actif illiquide","Asset","Non-liquid asset","2016-03-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_placements",7702849.25558,35535.38685,431155.103061344,1011582,15145071.45024,22846566.9526661,251695.82912,0,47424455.9775174,"Actif","Actif illiquide","Asset","Non-liquid asset","2016-03-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_portefeuille_net",9814163.23696,773828.4269,4866031.98591343,6178732,19348371.96903,23376021.90223,3927579.050154,876800,71236516.5711874,"Actif","Actif illiquide","Asset","Non-liquid asset","2016-03-01",2074988,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_immobilisations",1776725.87303,301253.22697,460871.11185,457690,2500437.51057,1650282.37535,290242.64649,345125,7876295.74426,"Actif","Actif illiquide","Asset","Non-liquid asset","2016-03-01",93668,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_actifs",1877555.32049,29227.3051,122967.563860476,411082,2331932.52749,1339102.98523477,168144.11423,10495,6310177.81640525,"Actif","Actif illiquide","Asset","Non-liquid asset","2016-03-01",19671,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_vue",24031183.09941,1613325.35308,2690014.4272251,6010874,17041983.90434,25506218.2339469,1484593.94499,3861404,85689008.962992,"Passif","Dépôt","Liability","Deposit","2016-03-01",3449412,NA,NA,NA,NA,NA,NA
"DÉPÔT_epargne",12578805.08383,412163.57769,2361311.76645057,3429042,23531856.59078,25225719.4096931,595743.27227,385965,70367638.7007137,"Passif","Dépôt","Liability","Deposit","2016-03-01",1847032,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_terme",5429275.77745,1128766.09337,3136583.36511817,4275715,14368464.08001,12424006.7712266,4008136.05666,92734,45172225.1438348,"Passif","Dépôt","Liability","Deposit","2016-03-01",308544,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_locales",0,0,0,245808,0,814240.92915,0,3e+05,1360048.92915,"Passif","Obligations à vue","Liability","Demand bonds","2016-03-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_a_l'etranger",0,0,0,0,0,0,0,308814,308814,"Passif","Obligations à vue","Liability","Demand bonds","2016-03-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_autres",1565226.76667,118267.76624,323146.503886594,690047,1761995.74824,1800344.05201029,78780.81822,517240,7203935.65526689,"Passif","Obligations à vue","Liability","Demand bonds","2016-03-01",348887,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banques_locales",3000,199999.99996,857291.66674,0,380000,0,1209277.1667,0,2649568.8334,"Passif","Obligations à terme","Liability","Term bonds","2016-03-01",0,NA,NA,NA,NA,NA,NA
